userId,rating,title,tmdbId
436,4.0,Toy Story (1995),862.0
438,4.5,Toy Story (1995),862.0
443,4.0,Toy Story (1995),862.0
448,5.0,Toy Story (1995),862.0
451,5.0,Toy Story (1995),862.0
453,5.0,Toy Story (1995),862.0
456,5.0,Toy Story (1995),862.0
460,4.5,Toy Story (1995),862.0
462,1.5,Toy Story (1995),862.0
468,4.0,Toy Story (1995),862.0
469,4.0,Toy Story (1995),862.0
470,4.0,Toy Story (1995),862.0
471,5.0,Toy Story (1995),862.0
474,4.0,Toy Story (1995),862.0
476,4.0,Toy Story (1995),862.0
477,4.0,Toy Story (1995),862.0
480,3.0,Toy Story (1995),862.0
483,4.0,Toy Story (1995),862.0
484,4.5,Toy Story (1995),862.0
488,4.5,Toy Story (1995),862.0
490,3.5,Toy Story (1995),862.0
492,4.0,Toy Story (1995),862.0
500,4.0,Toy Story (1995),862.0
504,4.0,Toy Story (1995),862.0
509,4.0,Toy Story (1995),862.0
514,4.0,Toy Story (1995),862.0
517,4.0,Toy Story (1995),862.0
522,3.0,Toy Story (1995),862.0
524,4.0,Toy Story (1995),862.0
525,4.0,Toy Story (1995),862.0
528,2.5,Toy Story (1995),862.0
529,3.0,Toy Story (1995),862.0
533,5.0,Toy Story (1995),862.0
534,4.0,Toy Story (1995),862.0
541,3.0,Toy Story (1995),862.0
544,3.0,Toy Story (1995),862.0
550,4.0,Toy Story (1995),862.0
555,4.0,Toy Story (1995),862.0
559,5.0,Toy Story (1995),862.0
560,3.0,Toy Story (1995),862.0
561,4.0,Toy Story (1995),862.0
562,4.5,Toy Story (1995),862.0
567,3.5,Toy Story (1995),862.0
570,4.0,Toy Story (1995),862.0
572,4.0,Toy Story (1995),862.0
573,5.0,Toy Story (1995),862.0
579,4.0,Toy Story (1995),862.0
580,3.0,Toy Story (1995),862.0
584,5.0,Toy Story (1995),862.0
587,5.0,Toy Story (1995),862.0
590,4.0,Toy Story (1995),862.0
596,4.0,Toy Story (1995),862.0
597,4.0,Toy Story (1995),862.0
599,3.0,Toy Story (1995),862.0
600,2.5,Toy Story (1995),862.0
601,4.0,Toy Story (1995),862.0
603,4.0,Toy Story (1995),862.0
604,3.0,Toy Story (1995),862.0
605,4.0,Toy Story (1995),862.0
606,2.5,Toy Story (1995),862.0
607,4.0,Toy Story (1995),862.0
608,2.5,Toy Story (1995),862.0
609,3.0,Toy Story (1995),862.0
610,5.0,Toy Story (1995),862.0
6,4.0,Jumanji (1995),8844.0
8,4.0,Jumanji (1995),8844.0
18,3.0,Jumanji (1995),8844.0
19,3.0,Jumanji (1995),8844.0
20,3.0,Jumanji (1995),8844.0
21,3.5,Jumanji (1995),8844.0
27,4.0,Jumanji (1995),8844.0
51,4.5,Jumanji (1995),8844.0
62,4.0,Jumanji (1995),8844.0
68,2.5,Jumanji (1995),8844.0
82,3.0,Jumanji (1995),8844.0
91,3.0,Jumanji (1995),8844.0
93,5.0,Jumanji (1995),8844.0
94,4.0,Jumanji (1995),8844.0
103,4.0,Jumanji (1995),8844.0
104,3.0,Jumanji (1995),8844.0
107,5.0,Jumanji (1995),8844.0
112,1.5,Jumanji (1995),8844.0
117,3.0,Jumanji (1995),8844.0
122,4.0,Jumanji (1995),8844.0
125,4.0,Jumanji (1995),8844.0
135,3.0,Jumanji (1995),8844.0
140,3.5,Jumanji (1995),8844.0
144,3.0,Jumanji (1995),8844.0
149,1.0,Jumanji (1995),8844.0
153,2.0,Jumanji (1995),8844.0
160,4.0,Jumanji (1995),8844.0
169,4.0,Jumanji (1995),8844.0
177,3.5,Jumanji (1995),8844.0
186,4.0,Jumanji (1995),8844.0
202,4.0,Jumanji (1995),8844.0
217,2.0,Jumanji (1995),8844.0
219,2.5,Jumanji (1995),8844.0
221,3.5,Jumanji (1995),8844.0
222,2.5,Jumanji (1995),8844.0
226,3.0,Jumanji (1995),8844.0
230,2.5,Jumanji (1995),8844.0
232,4.0,Jumanji (1995),8844.0
240,5.0,Jumanji (1995),8844.0
249,4.0,Jumanji (1995),8844.0
259,2.0,Jumanji (1995),8844.0
274,3.5,Jumanji (1995),8844.0
276,4.0,Jumanji (1995),8844.0
284,4.0,Jumanji (1995),8844.0
288,2.0,Jumanji (1995),8844.0
294,3.0,Jumanji (1995),8844.0
298,0.5,Jumanji (1995),8844.0
299,3.0,Jumanji (1995),8844.0
304,4.0,Jumanji (1995),8844.0
305,3.5,Jumanji (1995),8844.0
307,2.5,Jumanji (1995),8844.0
308,3.0,Jumanji (1995),8844.0
318,3.5,Jumanji (1995),8844.0
321,5.0,Jumanji (1995),8844.0
322,3.0,Jumanji (1995),8844.0
323,4.0,Jumanji (1995),8844.0
330,1.5,Jumanji (1995),8844.0
347,3.0,Jumanji (1995),8844.0
353,4.0,Jumanji (1995),8844.0
357,3.0,Jumanji (1995),8844.0
359,3.5,Jumanji (1995),8844.0
373,3.0,Jumanji (1995),8844.0
380,5.0,Jumanji (1995),8844.0
381,4.0,Jumanji (1995),8844.0
395,3.0,Jumanji (1995),8844.0
411,4.0,Jumanji (1995),8844.0
414,3.0,Jumanji (1995),8844.0
425,3.0,Jumanji (1995),8844.0
426,4.5,Jumanji (1995),8844.0
432,4.0,Jumanji (1995),8844.0
434,2.5,Jumanji (1995),8844.0
436,4.0,Jumanji (1995),8844.0
446,3.0,Jumanji (1995),8844.0
447,5.0,Jumanji (1995),8844.0
448,3.0,Jumanji (1995),8844.0
458,4.0,Jumanji (1995),8844.0
470,3.0,Jumanji (1995),8844.0
474,3.0,Jumanji (1995),8844.0
475,4.5,Jumanji (1995),8844.0
476,4.0,Jumanji (1995),8844.0
477,4.0,Jumanji (1995),8844.0
480,3.0,Jumanji (1995),8844.0
482,4.5,Jumanji (1995),8844.0
483,4.0,Jumanji (1995),8844.0
484,2.5,Jumanji (1995),8844.0
489,2.5,Jumanji (1995),8844.0
497,2.5,Jumanji (1995),8844.0
501,3.0,Jumanji (1995),8844.0
512,3.0,Jumanji (1995),8844.0
517,3.0,Jumanji (1995),8844.0
523,4.5,Jumanji (1995),8844.0
525,3.5,Jumanji (1995),8844.0
527,4.0,Jumanji (1995),8844.0
534,4.5,Jumanji (1995),8844.0
559,4.0,Jumanji (1995),8844.0
561,4.0,Jumanji (1995),8844.0
563,2.5,Jumanji (1995),8844.0
566,4.0,Jumanji (1995),8844.0
570,3.5,Jumanji (1995),8844.0
573,4.5,Jumanji (1995),8844.0
586,4.0,Jumanji (1995),8844.0
590,2.5,Jumanji (1995),8844.0
592,4.0,Jumanji (1995),8844.0
594,4.0,Jumanji (1995),8844.0
599,2.5,Jumanji (1995),8844.0
600,4.0,Jumanji (1995),8844.0
602,4.0,Jumanji (1995),8844.0
604,5.0,Jumanji (1995),8844.0
605,3.5,Jumanji (1995),8844.0
608,2.0,Jumanji (1995),8844.0
1,4.0,Grumpier Old Men (1995),15602.0
6,5.0,Grumpier Old Men (1995),15602.0
19,3.0,Grumpier Old Men (1995),15602.0
32,3.0,Grumpier Old Men (1995),15602.0
42,4.0,Grumpier Old Men (1995),15602.0
43,5.0,Grumpier Old Men (1995),15602.0
44,3.0,Grumpier Old Men (1995),15602.0
51,4.0,Grumpier Old Men (1995),15602.0
58,3.0,Grumpier Old Men (1995),15602.0
64,3.5,Grumpier Old Men (1995),15602.0
68,2.0,Grumpier Old Men (1995),15602.0
91,3.0,Grumpier Old Men (1995),15602.0
100,3.5,Grumpier Old Men (1995),15602.0
102,5.0,Grumpier Old Men (1995),15602.0
116,3.5,Grumpier Old Men (1995),15602.0
117,3.0,Grumpier Old Men (1995),15602.0
150,3.0,Grumpier Old Men (1995),15602.0
151,3.0,Grumpier Old Men (1995),15602.0
169,5.0,Grumpier Old Men (1995),15602.0
179,4.0,Grumpier Old Men (1995),15602.0
217,1.0,Grumpier Old Men (1995),15602.0
226,3.5,Grumpier Old Men (1995),15602.0
240,4.0,Grumpier Old Men (1995),15602.0
269,4.0,Grumpier Old Men (1995),15602.0
270,3.0,Grumpier Old Men (1995),15602.0
288,4.0,Grumpier Old Men (1995),15602.0
289,2.5,Grumpier Old Men (1995),15602.0
294,1.0,Grumpier Old Men (1995),15602.0
302,3.0,Grumpier Old Men (1995),15602.0
307,3.5,Grumpier Old Men (1995),15602.0
308,0.5,Grumpier Old Men (1995),15602.0
321,3.0,Grumpier Old Men (1995),15602.0
330,3.0,Grumpier Old Men (1995),15602.0
337,4.0,Grumpier Old Men (1995),15602.0
368,3.0,Grumpier Old Men (1995),15602.0
410,4.0,Grumpier Old Men (1995),15602.0
414,4.0,Grumpier Old Men (1995),15602.0
448,3.0,Grumpier Old Men (1995),15602.0
456,3.0,Grumpier Old Men (1995),15602.0
470,3.0,Grumpier Old Men (1995),15602.0
477,3.0,Grumpier Old Men (1995),15602.0
480,2.5,Grumpier Old Men (1995),15602.0
492,4.0,Grumpier Old Men (1995),15602.0
501,5.0,Grumpier Old Men (1995),15602.0
544,3.0,Grumpier Old Men (1995),15602.0
552,1.0,Grumpier Old Men (1995),15602.0
555,5.0,Grumpier Old Men (1995),15602.0
588,3.0,Grumpier Old Men (1995),15602.0
590,3.0,Grumpier Old Men (1995),15602.0
594,4.0,Grumpier Old Men (1995),15602.0
599,1.5,Grumpier Old Men (1995),15602.0
608,2.0,Grumpier Old Men (1995),15602.0
6,3.0,Waiting to Exhale (1995),31357.0
14,3.0,Waiting to Exhale (1995),31357.0
84,3.0,Waiting to Exhale (1995),31357.0
162,3.0,Waiting to Exhale (1995),31357.0
262,1.0,Waiting to Exhale (1995),31357.0
411,2.0,Waiting to Exhale (1995),31357.0
600,1.5,Waiting to Exhale (1995),31357.0
6,5.0,Father of the Bride Part II (1995),11862.0
31,3.0,Father of the Bride Part II (1995),11862.0
43,5.0,Father of the Bride Part II (1995),11862.0
45,3.0,Father of the Bride Part II (1995),11862.0
58,4.0,Father of the Bride Part II (1995),11862.0
66,4.0,Father of the Bride Part II (1995),11862.0
68,2.0,Father of the Bride Part II (1995),11862.0
84,3.0,Father of the Bride Part II (1995),11862.0
103,4.0,Father of the Bride Part II (1995),11862.0
107,4.0,Father of the Bride Part II (1995),11862.0
111,3.5,Father of the Bride Part II (1995),11862.0
117,3.0,Father of the Bride Part II (1995),11862.0
120,4.0,Father of the Bride Part II (1995),11862.0
121,3.0,Father of the Bride Part II (1995),11862.0
147,4.5,Father of the Bride Part II (1995),11862.0
150,3.0,Father of the Bride Part II (1995),11862.0
169,5.0,Father of the Bride Part II (1995),11862.0
170,3.0,Father of the Bride Part II (1995),11862.0
181,3.0,Father of the Bride Part II (1995),11862.0
200,4.0,Father of the Bride Part II (1995),11862.0
229,3.0,Father of the Bride Part II (1995),11862.0
269,3.0,Father of the Bride Part II (1995),11862.0
270,3.0,Father of the Bride Part II (1995),11862.0
276,3.0,Father of the Bride Part II (1995),11862.0
288,2.0,Father of the Bride Part II (1995),11862.0
321,3.0,Father of the Bride Part II (1995),11862.0
337,4.0,Father of the Bride Part II (1995),11862.0
353,3.0,Father of the Bride Part II (1995),11862.0
389,4.0,Father of the Bride Part II (1995),11862.0
402,3.0,Father of the Bride Part II (1995),11862.0
414,2.0,Father of the Bride Part II (1995),11862.0
437,2.0,Father of the Bride Part II (1995),11862.0
448,3.0,Father of the Bride Part II (1995),11862.0
451,3.0,Father of the Bride Part II (1995),11862.0
456,3.0,Father of the Bride Part II (1995),11862.0
458,3.0,Father of the Bride Part II (1995),11862.0
470,3.0,Father of the Bride Part II (1995),11862.0
474,1.5,Father of the Bride Part II (1995),11862.0
483,2.5,Father of the Bride Part II (1995),11862.0
489,2.0,Father of the Bride Part II (1995),11862.0
490,0.5,Father of the Bride Part II (1995),11862.0
492,3.0,Father of the Bride Part II (1995),11862.0
501,3.0,Father of the Bride Part II (1995),11862.0
509,1.5,Father of the Bride Part II (1995),11862.0
521,3.0,Father of the Bride Part II (1995),11862.0
561,3.0,Father of the Bride Part II (1995),11862.0
590,2.0,Father of the Bride Part II (1995),11862.0
600,2.5,Father of the Bride Part II (1995),11862.0
604,3.0,Father of the Bride Part II (1995),11862.0
1,4.0,Heat (1995),949.0
6,4.0,Heat (1995),949.0
11,5.0,Heat (1995),949.0
18,4.0,Heat (1995),949.0
23,4.0,Heat (1995),949.0
24,4.5,Heat (1995),949.0
28,3.5,Heat (1995),949.0
32,3.0,Heat (1995),949.0
44,3.0,Heat (1995),949.0
45,4.0,Heat (1995),949.0
57,3.0,Heat (1995),949.0
62,4.5,Heat (1995),949.0
64,4.5,Heat (1995),949.0
68,4.0,Heat (1995),949.0
79,4.0,Heat (1995),949.0
82,3.5,Heat (1995),949.0
84,4.0,Heat (1995),949.0
91,5.0,Heat (1995),949.0
102,3.0,Heat (1995),949.0
105,4.0,Heat (1995),949.0
109,3.0,Heat (1995),949.0
112,4.5,Heat (1995),949.0
117,3.0,Heat (1995),949.0
121,5.0,Heat (1995),949.0
140,5.0,Heat (1995),949.0
150,4.0,Heat (1995),949.0
160,2.0,Heat (1995),949.0
166,3.5,Heat (1995),949.0
181,3.0,Heat (1995),949.0
182,4.5,Heat (1995),949.0
191,4.0,Heat (1995),949.0
195,4.0,Heat (1995),949.0
199,4.0,Heat (1995),949.0
202,5.0,Heat (1995),949.0
217,2.0,Heat (1995),949.0
219,3.5,Heat (1995),949.0
220,3.5,Heat (1995),949.0
239,5.0,Heat (1995),949.0
244,5.0,Heat (1995),949.0
266,4.0,Heat (1995),949.0
269,5.0,Heat (1995),949.0
270,3.0,Heat (1995),949.0
274,4.0,Heat (1995),949.0
282,4.0,Heat (1995),949.0
286,4.5,Heat (1995),949.0
294,3.0,Heat (1995),949.0
297,5.0,Heat (1995),949.0
305,3.5,Heat (1995),949.0
308,1.0,Heat (1995),949.0
312,4.0,Heat (1995),949.0
313,3.0,Heat (1995),949.0
314,3.0,Heat (1995),949.0
317,5.0,Heat (1995),949.0
318,4.0,Heat (1995),949.0
325,4.0,Heat (1995),949.0
336,4.0,Heat (1995),949.0
337,5.0,Heat (1995),949.0
339,4.0,Heat (1995),949.0
353,4.0,Heat (1995),949.0
362,4.0,Heat (1995),949.0
368,4.0,Heat (1995),949.0
372,5.0,Heat (1995),949.0
373,5.0,Heat (1995),949.0
380,5.0,Heat (1995),949.0
385,3.0,Heat (1995),949.0
386,3.0,Heat (1995),949.0
389,5.0,Heat (1995),949.0
391,4.0,Heat (1995),949.0
400,5.0,Heat (1995),949.0
414,3.0,Heat (1995),949.0
425,4.0,Heat (1995),949.0
434,4.0,Heat (1995),949.0
437,5.0,Heat (1995),949.0
438,5.0,Heat (1995),949.0
444,4.0,Heat (1995),949.0
451,4.0,Heat (1995),949.0
469,3.0,Heat (1995),949.0
470,3.0,Heat (1995),949.0
474,3.0,Heat (1995),949.0
480,4.0,Heat (1995),949.0
486,5.0,Heat (1995),949.0
492,3.0,Heat (1995),949.0
493,4.0,Heat (1995),949.0
501,3.0,Heat (1995),949.0
521,4.0,Heat (1995),949.0
524,4.0,Heat (1995),949.0
532,5.0,Heat (1995),949.0
553,5.0,Heat (1995),949.0
559,5.0,Heat (1995),949.0
561,4.0,Heat (1995),949.0
573,4.5,Heat (1995),949.0
577,4.0,Heat (1995),949.0
580,4.0,Heat (1995),949.0
588,5.0,Heat (1995),949.0
590,3.5,Heat (1995),949.0
592,3.0,Heat (1995),949.0
597,3.0,Heat (1995),949.0
599,4.5,Heat (1995),949.0
602,3.0,Heat (1995),949.0
603,4.0,Heat (1995),949.0
604,3.0,Heat (1995),949.0
610,5.0,Heat (1995),949.0
6,4.0,Sabrina (1995),11860.0
14,3.0,Sabrina (1995),11860.0
19,2.0,Sabrina (1995),11860.0
31,4.0,Sabrina (1995),11860.0
32,4.0,Sabrina (1995),11860.0
33,1.0,Sabrina (1995),11860.0
42,3.0,Sabrina (1995),11860.0
43,5.0,Sabrina (1995),11860.0
45,3.0,Sabrina (1995),11860.0
51,4.0,Sabrina (1995),11860.0
58,5.0,Sabrina (1995),11860.0
68,2.0,Sabrina (1995),11860.0
71,3.0,Sabrina (1995),11860.0
84,3.0,Sabrina (1995),11860.0
90,4.0,Sabrina (1995),11860.0
95,3.0,Sabrina (1995),11860.0
117,4.0,Sabrina (1995),11860.0
150,3.0,Sabrina (1995),11860.0
169,4.5,Sabrina (1995),11860.0
177,1.0,Sabrina (1995),11860.0
179,3.0,Sabrina (1995),11860.0
181,3.0,Sabrina (1995),11860.0
188,4.0,Sabrina (1995),11860.0
199,3.0,Sabrina (1995),11860.0
206,4.0,Sabrina (1995),11860.0
257,1.0,Sabrina (1995),11860.0
262,3.0,Sabrina (1995),11860.0
270,3.0,Sabrina (1995),11860.0
276,4.0,Sabrina (1995),11860.0
280,4.5,Sabrina (1995),11860.0
286,3.5,Sabrina (1995),11860.0
304,4.0,Sabrina (1995),11860.0
314,4.0,Sabrina (1995),11860.0
337,3.0,Sabrina (1995),11860.0
350,3.0,Sabrina (1995),11860.0
411,3.0,Sabrina (1995),11860.0
414,3.0,Sabrina (1995),11860.0
451,3.0,Sabrina (1995),11860.0
470,3.0,Sabrina (1995),11860.0
474,3.0,Sabrina (1995),11860.0
489,4.0,Sabrina (1995),11860.0
492,3.0,Sabrina (1995),11860.0
498,4.0,Sabrina (1995),11860.0
501,4.0,Sabrina (1995),11860.0
510,1.0,Sabrina (1995),11860.0
513,3.0,Sabrina (1995),11860.0
521,3.0,Sabrina (1995),11860.0
529,2.0,Sabrina (1995),11860.0
541,4.0,Sabrina (1995),11860.0
566,4.0,Sabrina (1995),11860.0
597,1.0,Sabrina (1995),11860.0
599,2.5,Sabrina (1995),11860.0
600,3.5,Sabrina (1995),11860.0
606,2.5,Sabrina (1995),11860.0
6,3.0,Tom and Huck (1995),45325.0
20,1.0,Tom and Huck (1995),45325.0
43,5.0,Tom and Huck (1995),45325.0
274,3.0,Tom and Huck (1995),45325.0
372,2.0,Tom and Huck (1995),45325.0
414,3.0,Tom and Huck (1995),45325.0
436,3.0,Tom and Huck (1995),45325.0
501,3.0,Tom and Huck (1995),45325.0
151,4.0,Sudden Death (1995),9091.0
179,3.0,Sudden Death (1995),9091.0
217,3.0,Sudden Death (1995),9091.0
269,2.0,Sudden Death (1995),9091.0
270,3.0,Sudden Death (1995),9091.0
337,5.0,Sudden Death (1995),9091.0
353,3.0,Sudden Death (1995),9091.0
364,3.0,Sudden Death (1995),9091.0
389,3.0,Sudden Death (1995),9091.0
402,3.0,Sudden Death (1995),9091.0
428,2.0,Sudden Death (1995),9091.0
437,3.0,Sudden Death (1995),9091.0
456,4.0,Sudden Death (1995),9091.0
464,2.5,Sudden Death (1995),9091.0
492,5.0,Sudden Death (1995),9091.0
599,1.5,Sudden Death (1995),9091.0
6,3.0,GoldenEye (1995),710.0
8,2.0,GoldenEye (1995),710.0
11,3.0,GoldenEye (1995),710.0
19,2.0,GoldenEye (1995),710.0
21,5.0,GoldenEye (1995),710.0
26,3.0,GoldenEye (1995),710.0
31,4.0,GoldenEye (1995),710.0
34,5.0,GoldenEye (1995),710.0
42,5.0,GoldenEye (1995),710.0
43,4.0,GoldenEye (1995),710.0
46,3.0,GoldenEye (1995),710.0
56,4.0,GoldenEye (1995),710.0
57,3.0,GoldenEye (1995),710.0
59,3.0,GoldenEye (1995),710.0
63,3.0,GoldenEye (1995),710.0
68,4.5,GoldenEye (1995),710.0
81,1.0,GoldenEye (1995),710.0
82,3.5,GoldenEye (1995),710.0
84,3.0,GoldenEye (1995),710.0
91,3.5,GoldenEye (1995),710.0
93,4.0,GoldenEye (1995),710.0
94,3.0,GoldenEye (1995),710.0
99,4.0,GoldenEye (1995),710.0
104,3.0,GoldenEye (1995),710.0
117,3.0,GoldenEye (1995),710.0
119,4.0,GoldenEye (1995),710.0
136,5.0,GoldenEye (1995),710.0
144,3.0,GoldenEye (1995),710.0
160,1.0,GoldenEye (1995),710.0
166,4.5,GoldenEye (1995),710.0
170,3.0,GoldenEye (1995),710.0
173,3.0,GoldenEye (1995),710.0
174,3.0,GoldenEye (1995),710.0
176,5.0,GoldenEye (1995),710.0
178,4.0,GoldenEye (1995),710.0
181,2.0,GoldenEye (1995),710.0
182,3.5,GoldenEye (1995),710.0
186,4.0,GoldenEye (1995),710.0
192,5.0,GoldenEye (1995),710.0
195,4.0,GoldenEye (1995),710.0
200,4.5,GoldenEye (1995),710.0
202,4.0,GoldenEye (1995),710.0
208,2.0,GoldenEye (1995),710.0
217,4.0,GoldenEye (1995),710.0
219,4.5,GoldenEye (1995),710.0
220,4.0,GoldenEye (1995),710.0
226,4.0,GoldenEye (1995),710.0
229,4.0,GoldenEye (1995),710.0
232,3.0,GoldenEye (1995),710.0
235,2.0,GoldenEye (1995),710.0
240,3.0,GoldenEye (1995),710.0
243,5.0,GoldenEye (1995),710.0
244,5.0,GoldenEye (1995),710.0
248,3.5,GoldenEye (1995),710.0
262,2.0,GoldenEye (1995),710.0
274,4.0,GoldenEye (1995),710.0
282,3.5,GoldenEye (1995),710.0
284,4.0,GoldenEye (1995),710.0
288,3.0,GoldenEye (1995),710.0
292,3.5,GoldenEye (1995),710.0
294,3.0,GoldenEye (1995),710.0
301,4.0,GoldenEye (1995),710.0
304,4.0,GoldenEye (1995),710.0
307,2.5,GoldenEye (1995),710.0
313,4.0,GoldenEye (1995),710.0
314,3.0,GoldenEye (1995),710.0
322,4.0,GoldenEye (1995),710.0
331,3.0,GoldenEye (1995),710.0
334,3.5,GoldenEye (1995),710.0
340,4.0,GoldenEye (1995),710.0
347,4.0,GoldenEye (1995),710.0
349,4.0,GoldenEye (1995),710.0
353,3.0,GoldenEye (1995),710.0
354,3.5,GoldenEye (1995),710.0
361,3.5,GoldenEye (1995),710.0
368,3.0,GoldenEye (1995),710.0
372,3.0,GoldenEye (1995),710.0
376,4.5,GoldenEye (1995),710.0
380,5.0,GoldenEye (1995),710.0
385,3.0,GoldenEye (1995),710.0
386,3.0,GoldenEye (1995),710.0
387,3.5,GoldenEye (1995),710.0
391,3.0,GoldenEye (1995),710.0
395,3.0,GoldenEye (1995),710.0
408,4.5,GoldenEye (1995),710.0
411,3.0,GoldenEye (1995),710.0
